target,K,method,seed,episode,step,f1,auc
huasco,10,finetune,7,24,1,0.7272727272727273,0.66
huasco,10,finetune,7,24,2,0.782608695652174,0.72
huasco,10,finetune,7,24,3,0.782608695652174,0.8
huasco,10,finetune,7,24,5,0.8333333333333334,0.8500000000000001
huasco,10,finetune,7,24,10,0.8181818181818182,0.8300000000000001
huasco,10,finetune,7,24,20,0.7619047619047619,0.8400000000000001
huasco,10,finetune,7,24,50,0.7619047619047619,0.8099999999999999
huasco,10,finetune,7,24,100,0.7619047619047619,0.7999999999999999
huasco,10,finetune,7,24,200,0.7619047619047619,0.7999999999999999
huasco,10,finetune,7,25,0,0.47058823529411764,0.74
huasco,10,finetune,7,25,1,0.8,0.79
huasco,10,finetune,7,25,2,0.782608695652174,0.79
huasco,10,finetune,7,25,3,0.782608695652174,0.8099999999999999
huasco,10,finetune,7,25,5,0.8333333333333334,0.84
huasco,10,finetune,7,25,10,0.8695652173913043,0.81
huasco,10,finetune,7,25,20,0.8695652173913043,0.8099999999999999
huasco,10,finetune,7,25,50,0.8695652173913043,0.75
huasco,10,finetune,7,25,100,0.8695652173913043,0.805
huasco,10,finetune,7,25,200,0.8695652173913043,0.82
huasco,10,finetune,7,26,0,0.4,0.67
huasco,10,finetune,7,26,1,0.8333333333333334,0.73
huasco,10,finetune,7,26,2,0.8333333333333334,0.9299999999999999
huasco,10,finetune,7,26,3,0.8333333333333334,0.9199999999999999
huasco,10,finetune,7,26,5,0.8333333333333334,0.9400000000000001
huasco,10,finetune,7,26,10,0.8695652173913043,0.96
huasco,10,finetune,7,26,20,0.9090909090909091,0.98
huasco,10,finetune,7,26,50,0.9,0.98
huasco,10,finetune,7,26,100,0.9,0.98
huasco,10,finetune,7,26,200,0.9,0.98
huasco,10,finetune,7,27,0,0.4,0.73
huasco,10,finetune,7,27,1,0.8181818181818182,0.8300000000000001
huasco,10,finetune,7,27,2,0.8695652173913043,0.89
huasco,10,finetune,7,27,3,0.8695652173913043,0.91
huasco,10,finetune,7,27,5,0.8695652173913043,0.91
huasco,10,finetune,7,27,10,0.9090909090909091,0.91
huasco,10,finetune,7,27,20,0.9090909090909091,0.91
huasco,10,finetune,7,27,50,0.9090909090909091,0.905
huasco,10,finetune,7,27,100,0.9090909090909091,0.895
huasco,10,finetune,7,27,200,0.9090909090909091,0.9
huasco,10,finetune,7,28,0,0.5,0.74
huasco,10,finetune,7,28,1,0.9,0.95
huasco,10,finetune,7,28,2,0.9523809523809523,1.0
huasco,10,finetune,7,28,3,0.9523809523809523,1.0
huasco,10,finetune,7,28,5,0.9523809523809523,1.0
huasco,10,finetune,7,28,10,1.0,1.0
huasco,10,finetune,7,28,20,0.9523809523809523,1.0
huasco,10,finetune,7,28,50,0.8888888888888888,0.98
huasco,10,finetune,7,28,100,0.8888888888888888,0.98
huasco,10,finetune,7,28,200,0.8888888888888888,0.98
huasco,10,finetune,7,29,0,0.4,0.73
huasco,10,finetune,7,29,1,0.6666666666666666,0.7799999999999999
huasco,10,finetune,7,29,2,0.7619047619047619,0.82
huasco,10,finetune,7,29,3,0.8181818181818182,0.83
huasco,10,finetune,7,29,5,0.8181818181818182,0.84
huasco,10,finetune,7,29,10,0.7,0.82
huasco,10,finetune,7,29,20,0.8181818181818182,0.8300000000000001
huasco,10,finetune,7,29,50,0.75,0.84
huasco,10,finetune,7,29,100,0.75,0.86
huasco,10,finetune,7,29,200,0.75,0.86
huasco,10,reptile,7,0,0,0.7368421052631579,0.85
huasco,10,reptile,7,0,1,0.8421052631578947,0.8300000000000001
huasco,10,reptile,7,0,2,0.9,0.8700000000000001
huasco,10,reptile,7,0,3,0.9523809523809523,0.91
huasco,10,reptile,7,0,5,0.9090909090909091,0.9
huasco,10,reptile,7,0,10,0.8421052631578947,0.9299999999999999
huasco,10,reptile,7,0,20,0.9,0.95
huasco,10,reptile,7,0,50,0.8421052631578947,0.97
huasco,10,reptile,7,0,100,0.8421052631578947,0.98
huasco,10,reptile,7,0,200,0.8888888888888888,0.98
huasco,10,reptile,7,1,0,0.9,0.9200000000000002
huasco,10,reptile,7,1,1,0.9,0.9400000000000001
huasco,10,reptile,7,1,2,0.9,0.96
huasco,10,reptile,7,1,3,0.9,0.9900000000000001
huasco,10,reptile,7,1,5,1.0,1.0
huasco,10,reptile,7,1,10,1.0,1.0
huasco,10,reptile,7,1,20,1.0,1.0
huasco,10,reptile,7,1,50,1.0,1.0
huasco,10,reptile,7,1,100,1.0,1.0
huasco,10,reptile,7,1,200,1.0,1.0
huasco,10,reptile,7,2,0,0.9,0.88
huasco,10,reptile,7,2,1,0.9,0.8800000000000001
huasco,10,reptile,7,2,2,0.9,0.8800000000000001
huasco,10,reptile,7,2,3,0.8571428571428571,0.88
huasco,10,reptile,7,2,5,0.8571428571428571,0.8200000000000001
huasco,10,reptile,7,2,10,0.8571428571428571,0.8
huasco,10,reptile,7,2,20,0.8571428571428571,0.7850000000000001
huasco,10,reptile,7,2,50,0.8571428571428571,0.79
huasco,10,reptile,7,2,100,0.8571428571428571,0.7999999999999999
huasco,10,reptile,7,2,200,0.8571428571428571,0.8
huasco,10,reptile,7,3,0,0.8695652173913043,0.9300000000000002
huasco,10,reptile,7,3,1,0.8695652173913043,0.99
huasco,10,reptile,7,3,2,0.8695652173913043,0.99
huasco,10,reptile,7,3,3,0.8695652173913043,1.0
huasco,10,reptile,7,3,5,0.8695652173913043,1.0
huasco,10,reptile,7,3,10,0.8695652173913043,1.0
huasco,10,reptile,7,3,20,0.8695652173913043,0.99
huasco,10,reptile,7,3,50,0.9090909090909091,0.99
huasco,10,reptile,7,3,100,0.8695652173913043,0.99
huasco,10,reptile,7,3,200,0.8695652173913043,0.99
huasco,10,reptile,7,4,0,1.0,0.9999999999999999
huasco,10,reptile,7,4,1,0.8421052631578947,0.98
huasco,10,reptile,7,4,2,0.8421052631578947,0.95
huasco,10,reptile,7,4,3,0.9523809523809523,0.95
huasco,10,reptile,7,4,5,0.9523809523809523,0.95
huasco,10,reptile,7,4,10,0.9,0.9500000000000001
huasco,10,reptile,7,4,20,0.9,0.97
huasco,10,reptile,7,4,50,0.9,0.9699999999999999
huasco,10,reptile,7,4,100,0.9,0.97
huasco,10,reptile,7,4,200,0.9,0.97
huasco,10,reptile,7,5,0,0.9473684210526315,0.9999999999999999
huasco,10,reptile,7,5,1,0.9473684210526315,1.0
huasco,10,reptile,7,5,2,0.8888888888888888,1.0
huasco,10,reptile,7,5,3,0.8235294117647058,1.0
huasco,10,reptile,7,5,5,0.8235294117647058,1.0
huasco,10,reptile,7,5,10,0.8235294117647058,1.0
huasco,10,reptile,7,5,20,0.8235294117647058,0.99
huasco,10,reptile,7,5,50,0.8235294117647058,0.99
huasco,10,reptile,7,5,100,0.8235294117647058,0.99
huasco,10,reptile,7,5,200,0.8235294117647058,0.99
huasco,10,reptile,7,6,0,0.9,0.9599999999999999
huasco,10,reptile,7,6,1,0.9523809523809523,1.0
huasco,10,reptile,7,6,2,0.9523809523809523,1.0
huasco,10,reptile,7,6,3,0.9523809523809523,0.98
huasco,10,reptile,7,6,5,0.8421052631578947,0.96
huasco,10,reptile,7,6,10,0.7058823529411765,0.9500000000000001
huasco,10,reptile,7,6,20,0.7777777777777778,0.9199999999999999
huasco,10,reptile,7,6,50,0.7368421052631579,0.9099999999999999
huasco,10,reptile,7,6,100,0.7368421052631579,0.9099999999999999
huasco,10,reptile,7,6,200,0.7368421052631579,0.9199999999999999
huasco,10,reptile,7,7,0,0.7272727272727273,0.81
huasco,10,reptile,7,7,1,0.7619047619047619,0.8300000000000001
huasco,10,reptile,7,7,2,0.7,0.8200000000000001
huasco,10,reptile,7,7,3,0.7619047619047619,0.8200000000000001
huasco,10,reptile,7,7,5,0.7619047619047619,0.84
huasco,10,reptile,7,7,10,0.8181818181818182,0.86
huasco,10,reptile,7,7,20,0.8181818181818182,0.89
huasco,10,reptile,7,7,50,0.8181818181818182,0.88
huasco,10,reptile,7,7,100,0.8181818181818182,0.8799999999999999
huasco,10,reptile,7,7,200,0.8181818181818182,0.88
huasco,10,reptile,7,8,0,0.7368421052631579,0.8
huasco,10,reptile,7,8,1,0.7,0.8
huasco,10,reptile,7,8,2,0.7619047619047619,0.7999999999999999
huasco,10,reptile,7,8,3,0.7,0.7999999999999999
huasco,10,reptile,7,8,5,0.8,0.8499999999999999
huasco,10,reptile,7,8,10,0.8571428571428571,0.85
huasco,10,reptile,7,8,20,0.8,0.8200000000000001
huasco,10,reptile,7,8,50,0.8,0.8200000000000001
huasco,10,reptile,7,8,100,0.8,0.8200000000000001
huasco,10,reptile,7,8,200,0.8,0.8250000000000001
huasco,10,reptile,7,9,0,0.631578947368421,0.77
huasco,10,reptile,7,9,1,0.631578947368421,0.83
huasco,10,reptile,7,9,2,0.8695652173913043,0.8999999999999999
huasco,10,reptile,7,9,3,0.8333333333333334,0.97
huasco,10,reptile,7,9,5,0.8695652173913043,0.92
huasco,10,reptile,7,9,10,0.9090909090909091,0.8999999999999999
huasco,10,reptile,7,9,20,0.9090909090909091,0.92
huasco,10,reptile,7,9,50,0.9090909090909091,0.9099999999999999
huasco,10,reptile,7,9,100,0.9090909090909091,0.91
huasco,10,reptile,7,9,200,0.9090909090909091,0.915
huasco,10,reptile,7,10,0,0.8421052631578947,0.9499999999999998
huasco,10,reptile,7,10,1,0.9,0.96
huasco,10,reptile,7,10,2,0.9,0.96
huasco,10,reptile,7,10,3,0.9523809523809523,0.9500000000000001
huasco,10,reptile,7,10,5,0.9523809523809523,0.9500000000000001
huasco,10,reptile,7,10,10,0.9523809523809523,0.9600000000000001
huasco,10,reptile,7,10,20,0.9523809523809523,0.9299999999999999
huasco,10,reptile,7,10,50,0.9523809523809523,0.93
huasco,10,reptile,7,10,100,0.9523809523809523,0.9299999999999999
huasco,10,reptile,7,10,200,0.9523809523809523,0.9299999999999999
huasco,10,reptile,7,11,0,1.0,1.0
huasco,10,reptile,7,11,1,0.9,0.98
huasco,10,reptile,7,11,2,0.8571428571428571,0.9300000000000002
huasco,10,reptile,7,11,3,0.8571428571428571,0.8499999999999999
huasco,10,reptile,7,11,5,0.8571428571428571,0.87
huasco,10,reptile,7,11,10,0.6666666666666666,0.88
huasco,10,reptile,7,11,20,0.7777777777777778,0.9
huasco,10,reptile,7,11,50,0.7777777777777778,0.8999999999999999
huasco,10,reptile,7,11,100,0.7777777777777778,0.8999999999999999
huasco,10,reptile,7,11,200,0.7777777777777778,0.8999999999999999
huasco,10,reptile,7,12,0,0.7272727272727273,0.7899999999999999
huasco,10,reptile,7,12,1,0.7619047619047619,0.85
huasco,10,reptile,7,12,2,0.8695652173913043,0.87
huasco,10,reptile,7,12,3,0.8695652173913043,0.9
huasco,10,reptile,7,12,5,0.8695652173913043,0.92
huasco,10,reptile,7,12,10,0.8695652173913043,0.8999999999999999
huasco,10,reptile,7,12,20,0.8695652173913043,0.9299999999999999
huasco,10,reptile,7,12,50,0.8695652173913043,0.94
huasco,10,reptile,7,12,100,0.8695652173913043,0.94
huasco,10,reptile,7,12,200,0.8695652173913043,0.97
huasco,10,reptile,7,13,0,0.8,0.9500000000000001
huasco,10,reptile,7,13,1,0.9,0.97
huasco,10,reptile,7,13,2,0.9473684210526315,0.99
huasco,10,reptile,7,13,3,0.9473684210526315,1.0
huasco,10,reptile,7,13,5,0.8235294117647058,0.99
huasco,10,reptile,7,13,10,0.8235294117647058,0.97
huasco,10,reptile,7,13,20,0.8235294117647058,0.9700000000000001
huasco,10,reptile,7,13,50,0.8235294117647058,0.97
huasco,10,reptile,7,13,100,0.8235294117647058,0.97
huasco,10,reptile,7,13,200,0.8235294117647058,0.9700000000000001
huasco,10,reptile,7,14,0,0.8421052631578947,0.9400000000000001
huasco,10,reptile,7,14,1,0.8888888888888888,0.98
huasco,10,reptile,7,14,2,0.8888888888888888,0.9800000000000001
huasco,10,reptile,7,14,3,0.8421052631578947,0.9600000000000001
huasco,10,reptile,7,14,5,0.8421052631578947,0.96
huasco,10,reptile,7,14,10,0.8421052631578947,0.98
huasco,10,reptile,7,14,20,0.9523809523809523,0.97
huasco,10,reptile,7,14,50,0.9523809523809523,0.96
huasco,10,reptile,7,14,100,0.9523809523809523,0.9400000000000001
huasco,10,reptile,7,14,200,0.9523809523809523,0.9400000000000001
huasco,10,reptile,7,15,0,0.8,0.89
huasco,10,reptile,7,15,1,0.9473684210526315,1.0
huasco,10,reptile,7,15,2,0.8888888888888888,0.99
huasco,10,reptile,7,15,3,0.8888888888888888,0.98
huasco,10,reptile,7,15,5,0.8888888888888888,0.9400000000000002
huasco,10,reptile,7,15,10,0.5714285714285714,0.99
huasco,10,reptile,7,15,20,0.6666666666666666,0.99
huasco,10,reptile,7,15,50,0.6666666666666666,0.91
huasco,10,reptile,7,15,100,0.6666666666666666,0.91
huasco,10,reptile,7,15,200,0.75,0.91
huasco,10,reptile,7,16,0,0.9,0.9800000000000001
huasco,10,reptile,7,16,1,0.9473684210526315,0.99
huasco,10,reptile,7,16,2,0.9473684210526315,0.99
huasco,10,reptile,7,16,3,0.75,1.0
huasco,10,reptile,7,16,5,0.75,1.0
huasco,10,reptile,7,16,10,0.9473684210526315,1.0
huasco,10,reptile,7,16,20,0.9473684210526315,1.0
huasco,10,reptile,7,16,50,0.9473684210526315,1.0
huasco,10,reptile,7,16,100,0.9473684210526315,1.0
huasco,10,reptile,7,16,200,0.9473684210526315,1.0
huasco,10,reptile,7,17,0,0.8,0.93
huasco,10,reptile,7,17,1,0.9,0.93
huasco,10,reptile,7,17,2,0.8,0.89
huasco,10,reptile,7,17,3,0.7619047619047619,0.84
huasco,10,reptile,7,17,5,0.8181818181818182,0.8199999999999998
huasco,10,reptile,7,17,10,0.7619047619047619,0.82
huasco,10,reptile,7,17,20,0.7619047619047619,0.8299999999999998
huasco,10,reptile,7,17,50,0.8,0.8400000000000001
huasco,10,reptile,7,17,100,0.7368421052631579,0.85
huasco,10,reptile,7,17,200,0.7368421052631579,0.8500000000000001
huasco,10,reptile,7,18,0,0.8,0.86
huasco,10,reptile,7,18,1,0.8571428571428571,0.93
huasco,10,reptile,7,18,2,0.9523809523809523,0.95
huasco,10,reptile,7,18,3,0.9523809523809523,0.9400000000000001
huasco,10,reptile,7,18,5,0.8571428571428571,0.8900000000000001
huasco,10,reptile,7,18,10,0.8571428571428571,0.8900000000000001
huasco,10,reptile,7,18,20,0.8571428571428571,0.9
huasco,10,reptile,7,18,50,0.8571428571428571,0.91
huasco,10,reptile,7,18,100,0.8571428571428571,0.91
huasco,10,reptile,7,18,200,0.8571428571428571,0.905
huasco,10,reptile,7,19,0,0.9,0.95
huasco,10,reptile,7,19,1,0.9523809523809523,0.9600000000000001
huasco,10,reptile,7,19,2,0.9,0.9700000000000001
huasco,10,reptile,7,19,3,0.8421052631578947,0.98
huasco,10,reptile,7,19,5,0.8421052631578947,0.9800000000000001
huasco,10,reptile,7,19,10,0.8421052631578947,0.98
huasco,10,reptile,7,19,20,0.8421052631578947,0.9700000000000001
huasco,10,reptile,7,19,50,0.8421052631578947,0.9700000000000001
huasco,10,reptile,7,19,100,0.7777777777777778,0.9700000000000001
huasco,10,reptile,7,19,200,0.7777777777777778,0.9700000000000001
huasco,10,reptile,7,20,0,0.7,0.8300000000000001
huasco,10,reptile,7,20,1,0.8181818181818182,0.84
huasco,10,reptile,7,20,2,0.8695652173913043,0.89
huasco,10,reptile,7,20,3,0.9090909090909091,0.92
huasco,10,reptile,7,20,5,0.8571428571428571,0.9400000000000001
huasco,10,reptile,7,20,10,0.7619047619047619,0.9000000000000001
huasco,10,reptile,7,20,20,0.8,0.9299999999999999
huasco,10,reptile,7,20,50,0.8,0.9299999999999999
huasco,10,reptile,7,20,100,0.8,0.9299999999999999
huasco,10,reptile,7,20,200,0.8,0.93
huasco,10,reptile,7,21,0,0.7,0.8300000000000001
huasco,10,reptile,7,21,1,0.782608695652174,0.84
huasco,10,reptile,7,21,2,0.8333333333333334,0.89
huasco,10,reptile,7,21,3,0.8333333333333334,0.9299999999999999
huasco,10,reptile,7,21,5,0.8571428571428571,0.9700000000000001
huasco,10,reptile,7,21,10,0.7619047619047619,0.93
huasco,10,reptile,7,21,20,0.7619047619047619,0.8900000000000001
huasco,10,reptile,7,21,50,0.7619047619047619,0.9
huasco,10,reptile,7,21,100,0.7619047619047619,0.9
huasco,10,reptile,7,21,200,0.7619047619047619,0.91
huasco,10,reptile,7,22,0,0.8571428571428571,0.8600000000000001
huasco,10,reptile,7,22,1,0.8181818181818182,0.8200000000000001
huasco,10,reptile,7,22,2,0.8695652173913043,0.7999999999999999
huasco,10,reptile,7,22,3,0.8695652173913043,0.7899999999999999
huasco,10,reptile,7,22,5,0.8695652173913043,0.83
huasco,10,reptile,7,22,10,0.8695652173913043,0.84
huasco,10,reptile,7,22,20,0.9090909090909091,0.93
huasco,10,reptile,7,22,50,0.8571428571428571,0.9199999999999999
huasco,10,reptile,7,22,100,0.8571428571428571,0.9049999999999999
huasco,10,reptile,7,22,200,0.8571428571428571,0.8999999999999999
huasco,10,reptile,7,23,0,0.9,0.9300000000000002
huasco,10,reptile,7,23,1,0.7777777777777778,0.9700000000000001
huasco,10,reptile,7,23,2,0.8235294117647058,0.9700000000000001
huasco,10,reptile,7,23,3,0.9473684210526315,0.9900000000000001
huasco,10,reptile,7,23,5,0.9473684210526315,0.9800000000000001
huasco,10,reptile,7,23,10,0.9473684210526315,0.9800000000000001
huasco,10,reptile,7,23,20,0.9473684210526315,0.9700000000000001
huasco,10,reptile,7,23,50,0.9473684210526315,0.99
huasco,10,reptile,7,23,100,0.9473684210526315,0.99
huasco,10,reptile,7,23,200,0.9473684210526315,0.9900000000000001
huasco,10,reptile,7,24,0,0.8421052631578947,0.9
huasco,10,reptile,7,24,1,0.8888888888888888,0.9600000000000001
huasco,10,reptile,7,24,2,0.8888888888888888,0.99
huasco,10,reptile,7,24,3,0.9,0.99
huasco,10,reptile,7,24,5,0.9090909090909091,0.89
huasco,10,reptile,7,24,10,0.8,0.86
huasco,10,reptile,7,24,20,0.9090909090909091,0.86
huasco,10,reptile,7,24,50,0.9090909090909091,0.8599999999999999
huasco,10,reptile,7,24,100,0.9090909090909091,0.86
huasco,10,reptile,7,24,200,0.9090909090909091,0.8599999999999999
huasco,10,reptile,7,25,0,0.5333333333333333,0.9199999999999999
huasco,10,reptile,7,25,1,0.7058823529411765,0.93
huasco,10,reptile,7,25,2,0.8,0.94
huasco,10,reptile,7,25,3,0.9090909090909091,0.94
huasco,10,reptile,7,25,5,0.9090909090909091,0.9400000000000001
huasco,10,reptile,7,25,10,0.8421052631578947,0.93
huasco,10,reptile,7,25,20,0.8421052631578947,0.96
huasco,10,reptile,7,25,50,0.8421052631578947,0.9600000000000001
huasco,10,reptile,7,25,100,0.8421052631578947,0.96
huasco,10,reptile,7,25,200,0.8421052631578947,0.96
huasco,10,reptile,7,26,0,0.8,0.8600000000000001
huasco,10,reptile,7,26,1,0.8421052631578947,0.9
huasco,10,reptile,7,26,2,0.9,0.93
huasco,10,reptile,7,26,3,0.9090909090909091,0.9600000000000001
huasco,10,reptile,7,26,5,0.9090909090909091,0.97
huasco,10,reptile,7,26,10,0.9090909090909091,0.98
huasco,10,reptile,7,26,20,0.9090909090909091,0.98
huasco,10,reptile,7,26,50,0.9090909090909091,0.97
huasco,10,reptile,7,26,100,0.9090909090909091,0.97
huasco,10,reptile,7,26,200,0.9090909090909091,0.9700000000000001
huasco,10,reptile,7,27,0,0.8,0.9
huasco,10,reptile,7,27,1,0.7058823529411765,0.89
huasco,10,reptile,7,27,2,0.7058823529411765,0.9099999999999999
huasco,10,reptile,7,27,3,0.625,0.91
huasco,10,reptile,7,27,5,0.7058823529411765,0.9
huasco,10,reptile,7,27,10,0.7777777777777778,0.9100000000000001
huasco,10,reptile,7,27,20,0.7777777777777778,0.9
huasco,10,reptile,7,27,50,0.7058823529411765,0.9
huasco,10,reptile,7,27,100,0.7058823529411765,0.8999999999999999
huasco,10,reptile,7,27,200,0.7058823529411765,0.9
huasco,10,reptile,7,28,0,0.8181818181818182,0.8500000000000001
huasco,10,reptile,7,28,1,0.8695652173913043,0.88
huasco,10,reptile,7,28,2,0.8695652173913043,0.8999999999999999
huasco,10,reptile,7,28,3,0.8695652173913043,0.8999999999999999
huasco,10,reptile,7,28,5,0.8695652173913043,0.9200000000000002
huasco,10,reptile,7,28,10,0.8695652173913043,0.9199999999999999
huasco,10,reptile,7,28,20,0.8695652173913043,0.8900000000000001
huasco,10,reptile,7,28,50,0.8695652173913043,0.855
huasco,10,reptile,7,28,100,0.8695652173913043,0.8599999999999999
huasco,10,reptile,7,28,200,0.8695652173913043,0.865
huasco,10,reptile,7,29,0,0.8,0.84
huasco,10,reptile,7,29,1,0.7777777777777778,0.88
huasco,10,reptile,7,29,2,0.8421052631578947,0.92
huasco,10,reptile,7,29,3,0.9,0.9400000000000001
huasco,10,reptile,7,29,5,0.8421052631578947,0.9500000000000001
huasco,10,reptile,7,29,10,0.7777777777777778,0.9500000000000001
huasco,10,reptile,7,29,20,0.8421052631578947,0.9500000000000001
huasco,10,reptile,7,29,50,0.8421052631578947,0.9500000000000001
huasco,10,reptile,7,29,100,0.7777777777777778,0.9500000000000001
huasco,10,reptile,7,29,200,0.7777777777777778,0.9500000000000001
huasco,10,fomaml,7,0,0,0.782608695652174,0.8600000000000001
huasco,10,fomaml,7,0,1,0.782608695652174,0.8600000000000001
huasco,10,fomaml,7,0,2,0.782608695652174,0.8500000000000001
huasco,10,fomaml,7,0,3,0.782608695652174,0.8500000000000001
huasco,10,fomaml,7,0,5,0.782608695652174,0.8600000000000001
huasco,10,fomaml,7,0,10,0.782608695652174,0.89
huasco,10,fomaml,7,0,20,0.782608695652174,0.8400000000000001
huasco,10,fomaml,7,0,50,0.782608695652174,0.775
huasco,10,fomaml,7,0,100,0.782608695652174,0.79
huasco,10,fomaml,7,0,200,0.782608695652174,0.79
huasco,10,fomaml,7,1,0,0.9090909090909091,1.0
huasco,10,fomaml,7,1,1,1.0,1.0
huasco,10,fomaml,7,1,2,1.0,1.0
huasco,10,fomaml,7,1,3,1.0,1.0
huasco,10,fomaml,7,1,5,1.0,1.0
huasco,10,fomaml,7,1,10,1.0,1.0
huasco,10,fomaml,7,1,20,0.9473684210526315,1.0
huasco,10,fomaml,7,1,50,0.9473684210526315,1.0
huasco,10,fomaml,7,1,100,0.9473684210526315,1.0
